category,問題類別,變形問題,SQL1,SQL2,SQL3
B,在[時間][商戶]刷卡紀錄,在[時間]前往[商戶]消費，總額是？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string43, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string43, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string43, ...)"
B,在[時間][商戶]刷卡紀錄,[時間]我在[商戶]的消費金額為？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string44, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string44, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string44, ...)"
B,在[時間][商戶]刷卡紀錄,查詢[時間]在[商戶]的花費情況。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string45, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string45, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string45, ...)"
B,在[時間][商戶]刷卡紀錄,我在[時間]於[商戶]花的錢是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string46, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string46, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string46, ...)"
B,在[時間][商戶]刷卡紀錄,可以查詢[時間]我在[商戶]的消費記錄嗎？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string47, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string47, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string47, ...)"
B,在[時間][商戶]刷卡紀錄,[時間]我在[商戶]的所有支出是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string48, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string48, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string48, ...)"
B,在[時間][商戶]刷卡紀錄,在[時間]於[商戶]的支付總和是？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string49, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string49, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string49, ...)"
B,在[時間][商戶]刷卡紀錄,我想查詢在[時間]於[商戶]的花費總數。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string50, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string50, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string50, ...)"
B,在[時間][商戶]刷卡紀錄,有關[時間]在[商戶]的消費資料有哪些？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string51, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string51, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string51, ...)"
B,在[時間][商戶]刷卡紀錄,[時間]我去[商戶]的總支出是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string52, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string52, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string52, ...)"
B,在[時間][商戶]刷卡紀錄,我想了解[時間]我在[商戶]的消費數據。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string53, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string53, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string53, ...)"
B,在[時間][商戶]刷卡紀錄,在[時間]我去[商戶]的消費情況？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string54, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string54, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string54, ...)"
B,在[時間][商戶]刷卡紀錄,可以提供[時間]我在[商戶]的支付紀錄嗎？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string55, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string55, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string55, ...)"
B,在[時間][商戶]刷卡紀錄,請說明[時間]於[商戶]的總消費是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string56, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string56, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string56, ...)"
B,在[時間][商戶]刷卡紀錄,在[時間]我於[商戶]的消費總額是？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string57, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string57, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string57, ...)"
B,在[時間][商戶]刷卡紀錄,[時間]時於[商戶]的花費情況如何？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string58, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string58, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string58, ...)"
B,在[時間][商戶]刷卡紀錄,請幫我查詢[時間]我在[商戶]的支出。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string59, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string59, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string59, ...)"
B,在[時間][商戶]刷卡紀錄,在[時間]的[商戶]消費資料？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string60, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string60, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string60, ...)"
B,在[時間][商戶]刷卡紀錄,可以告訴我[時間]於[商戶]的消費數額嗎？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string61, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string61, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string61, ...)"
B,在[時間][商戶]刷卡紀錄,查詢[時間]我在[商戶]的所有消費。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string62, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string62, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string62, ...)"
B,在[時間][商戶]刷卡紀錄,[時間]我在[商戶]的開支狀況如何？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string63, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string63, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string63, ...)"
B,在[時間][商戶]刷卡紀錄,在[時間]於[商戶]的支付總金額是？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string64, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string64, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string64, ...)"
B,在[時間][商戶]刷卡紀錄,請提供[時間]我在[商戶]的所有消費紀錄。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string65, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string65, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string65, ...)"
B,在[時間][商戶]刷卡紀錄,我在[時間]時在[商戶]的支出多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string66, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string66, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string66, ...)"
B,在[時間][商戶]刷卡紀錄,可以提供我[時間]於[商戶]的支出情況嗎？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string67, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string67, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string67, ...)"
B,在[時間][商戶]刷卡紀錄,在[時間]於[商戶]的花費統計是？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string68, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string68, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string68, ...)"
B,在[時間][商戶]刷卡紀錄,我想了解在[時間]的[商戶]支付總數。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string69, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string69, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string69, ...)"
B,在[時間][商戶]刷卡紀錄,[時間]我去[商戶]的開支總額是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string70, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string70, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string70, ...)"
B,在[時間][商戶]刷卡紀錄,在[時間]於[商戶]的刷卡紀錄可以查看嗎？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string71, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string71, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string71, ...)"
B,在[時間][商戶]刷卡紀錄,想知道[時間]我在[商戶]的花費金額。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string72, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string72, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string72, ...)"
B,在[時間][商戶]刷卡紀錄,請查詢我在[時間]的[商戶]消費紀錄。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string73, ...)","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string73, ...)","Select TXN_DATE, TXN_AMT, MERCHANT_NAME
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And MERCHANT_NAME IN( &string1, &string73, ...)"
